-66.83	-72.47	-70.55
-66.77	-72.3	-70.71
-66.72	-72.58	-70.77
-66.72	-72.68	-70.6
-66.77	-72.47	-70.88
-66.77	-72.63	-70.99
-66.77	-72.63	-70.99
-66.66	-72.74	-70.71
-66.66	-72.63	-70.82
-66.94	-72.74	-70.82
-66.83	-72.85	-71.1
-67.1	-72.85	-70.99
-66.88	-72.96	-70.82
-66.99	-72.96	-71.1
-66.83	-72.9	-70.99
-66.94	-73.01	-71.1
-66.88	-73.12	-71.15
-66.99	-73.12	-71.04
-66.99	-73.12	-71.21
-67.05	-73.01	-71.15
-67.05	-73.18	-71.32
-66.99	-73.23	-71.21
-67.21	-73.12	-71.43
-67.05	-73.29	-71.37
-67.21	-73.29	-71.21
-67.1	-73.12	-71.59
-67.1	-73.29	-71.54
-67.27	-73.23	-71.26
-66.94	-73.23	-71.81
-67.32	-73.29	-71.54
-67.21	-73.29	-71.37
-67.27	-73.4	-71.7
-67.37	-73.29	-71.59
-67.37	-73.29	-71.64
-67.1	-73.4	-71.59
-67.37	-73.4	-71.54
-67.32	-73.4	-71.64
-67.37	-73.34	-71.7
-67.43	-73.4	-71.7
-67.43	-73.34	-71.64
-67.54	-73.45	-71.86
-67.27	-73.45	-71.81
-67.43	-73.51	-71.81
-67.59	-73.45	-71.81
-67.59	-73.45	-72.03
-67.48	-73.56	-71.75
-67.43	-73.51	-71.92
-67.59	-73.51	-71.92
-67.54	-73.29	-71.81
-67.76	-73.34	-72.03
-67.92	-73.51	-72.03
-67.76	-73.51	-72.08
-67.76	-73.78	-72.08
-67.98	-73.56	-72.08
-67.59	-73.51	-72.36
-67.65	-73.51	-72.14
-67.65	-73.51	-72.08
-67.76	-73.56	-72.19
-67.65	-73.51	-72.19
-67.87	-73.56	-71.86
-67.87	-73.72	-72.3
-67.87	-73.67	-72.41
-67.87	-73.67	-72.41
-67.87	-73.67	-72.41
-67.87	-73.67	-72.41
-67.98	-73.72	-72.47
-67.98	-73.72	-72.58
-68.14	-73.67	-72.41
-68.03	-73.78	-72.58
-67.98	-73.83	-72.41
-68.03	-73.67	-72.68
-67.92	-73.89	-72.68
-67.81	-73.83	-72.85
-68.25	-73.94	-72.47
-68.25	-73.89	-72.63
-68.03	-73.83	-72.63
-68.09	-73.83	-72.79
-68.14	-74	-72.74
-68.14	-73.83	-72.68
-68.25	-73.94	-72.9
-68.14	-73.83	-72.58
-68.25	-73.83	-72.68
-68.31	-73.89	-72.63
-68.25	-73.94	-72.68
-68.14	-73.89	-72.63
-68.25	-74.11	-72.9
-68.31	-74.05	-72.85
-68.09	-73.89	-72.85
-68.09	-74.05	-72.96
-68.41	-74.05	-72.9
-68.31	-74.22	-72.96
-68.31	-74.11	-73.01
-68.25	-73.94	-72.96
-68.41	-73.94	-72.96
-68.14	-74	-73.01
-68.41	-74	-72.9
-68.36	-73.89	-72.96
-68.36	-74.05	-73.18
-68.31	-74.05	-73.18
-68.36	-74.05	-73.12
-68.52	-73.94	-73.23
-68.31	-74.05	-73.34
-68.41	-74	-73.23
-68.52	-74.22	-73.01
-68.36	-74	-73.12
-68.63	-74.11	-73.4
-68.47	-74.05	-73.12
-68.58	-74.05	-72.96
-68.52	-74.22	-73.23
-68.41	-74.11	-73.4
-68.41	-74.27	-73.4
-68.47	-74.05	-73.23
-68.47	-74.27	-73.34
-68.52	-74.11	-73.29
-68.52	-74.22	-73.45
-68.47	-74.22	-73.4
-68.58	-74.33	-73.45
-68.52	-74.11	-73.34
-68.69	-74.33	-73.51
-68.58	-74.05	-73.56
-68.63	-74.22	-73.4
-68.63	-74.27	-73.4
-68.58	-74.11	-73.45
-68.52	-74.38	-73.51
-68.52	-74.11	-73.56
-68.69	-74.33	-73.78
-68.85	-74.11	-73.45
-68.85	-74.44	-73.67
-68.58	-74.22	-73.72
-68.85	-74.33	-73.89
-68.63	-74.44	-73.56
-68.91	-74.44	-73.56
-68.85	-74.27	-73.83
-68.8	-74.38	-73.56
-68.69	-74.27	-73.4
-68.91	-74.27	-73.51
-68.85	-74.38	-73.56
-68.91	-74.33	-73.4
-68.8	-74.38	-73.72
-68.91	-74.38	-73.89
-68.8	-74.55	-73.72
-68.91	-74.49	-73.67
-68.69	-74.44	-73.67
-68.91	-74.33	-73.72
-68.69	-74.44	-73.72
-68.8	-74.38	-73.78
-69.02	-74.33	-73.83
-68.96	-74.6	-73.89
-68.85	-74.44	-73.4
-68.96	-74.6	-74.05
-68.91	-74.27	-73.89
-68.96	-74.44	-73.83
-68.91	-74.49	-73.83
-68.96	-74.33	-73.94
-69.02	-74.66	-74
-68.96	-74.44	-73.72
-69.07	-74.76	-73.83
-69.13	-74.6	-73.78
-69.07	-74.49	-73.83
-69.02	-74.6	-73.78
-69.02	-74.6	-73.72
-69.18	-74.76	-74.05
-68.96	-74.76	-73.51
-69.18	-74.82	-74.11
-69.02	-74.98	-73.94
-69.13	-74.66	-73.89
-69.07	-74.82	-74.05
-69.18	-74.87	-73.89
-69.13	-74.87	-74.05
-69.07	-74.66	-73.94
-69.18	-74.87	-74.05
-69.24	-74.76	-73.94
-69.35	-74.87	-73.94
-69.13	-74.82	-73.94
-69.18	-74.76	-73.83
-69.18	-74.93	-74.05
-69.02	-74.87	-73.94
-69.18	-74.87	-74.11
-69.24	-74.87	-74
-69.24	-74.76	-73.94
-69.18	-74.87	-74.22
-69.13	-74.93	-74
-69.35	-74.93	-74.05
-69.24	-74.76	-74
-69.35	-74.93	-73.94
-69.24	-74.87	-74.11
-69.35	-74.87	-74.22
-69.18	-74.98	-73.94
-69.35	-74.87	-74.11
-69.4	-75.15	-74.27
-69.18	-74.87	-74.05
-69.45	-74.87	-74.11
-69.24	-75.15	-74.11
-69.4	-74.87	-74.27
-69.4	-75.15	-74.6
-69.24	-75.04	-74.38
-69.56	-75.09	-74.33
-69.4	-74.98	-74.11
-69.45	-74.87	-74.22
-69.45	-75.04	-74.38
-69.4	-75.09	-74.27
-69.4	-75.2	-74.11
-69.45	-74.93	-74.22
-69.51	-74.87	-74.49
-69.45	-74.93	-74.27
-69.56	-74.98	-74.22
-69.4	-75.15	-74.38
-69.4	-75.04	-74.11
-69.56	-75.31	-74.49
-69.4	-75.15	-74.38
-69.56	-75.09	-74.27
-69.4	-75.2	-74.49
-69.45	-75.15	-74.49
-69.56	-75.31	-74.11
-69.62	-75.15	-74.38
-69.45	-75.2	-74.49
-69.51	-75.31	-74.33
-69.51	-75.31	-74.49
-69.45	-75.15	-74.38
-69.62	-75.37	-74.44
-69.51	-75.48	-74.55
-69.73	-75.15	-74.44
-69.56	-75.31	-74.38
-69.56	-75.15	-74.38
-69.62	-75.48	-74.55
-69.51	-75.2	-74.49
-69.51	-75.2	-74.49
-69.67	-75.37	-74.49
-69.51	-75.37	-74.33
-69.62	-75.48	-74.55
-69.56	-75.31	-74.55
-69.67	-75.37	-74.27
-69.73	-75.31	-74.49
-69.56	-75.42	-74.49
-69.67	-75.64	-74.49
-69.51	-75.31	-74.44
-69.73	-75.42	-74.6
-69.95	-75.42	-74.49
-69.95	-75.2	-74.49
-69.62	-75.37	-74.49
-69.73	-75.37	-74.44
-69.73	-75.42	-74.55
-69.62	-75.37	-74.49
-69.73	-75.59	-74.6
-69.73	-75.59	-74.6
-69.73	-75.59	-74.6
-69.73	-75.59	-74.6
-69.62	-75.53	-74.66
-69.73	-75.59	-74.76
-69.73	-75.48	-74.44
-69.95	-75.48	-74.66
-69.78	-75.48	-74.49
-69.78	-75.42	-74.66
-69.73	-75.48	-74.49
-69.56	-75.48	-74.6
-69.73	-75.64	-74.93
-69.73	-75.42	-74.76
-69.89	-75.53	-74.6
-69.67	-75.48	-74.44
-69.78	-75.42	-74.55
-69.78	-75.53	-74.55
-69.73	-75.53	-74.55
-69.89	-75.53	-74.49
-69.67	-75.7	-74.82
-69.78	-75.59	-74.66
-69.78	-75.8	-74.87
-69.67	-75.53	-74.66
-69.89	-75.53	-74.55
-69.73	-75.59	-74.82
-70	-75.7	-74.55
-69.89	-75.64	-74.82
-69.95	-75.59	-74.76
-69.78	-75.86	-74.87
-69.89	-75.59	-74.87
-69.78	-75.53	-74.76
-69.73	-75.7	-74.76
-69.89	-75.64	-74.76
-69.95	-75.59	-74.87
-69.89	-75.59	-74.66
-69.95	-75.59	-74.66
-69.89	-75.7	-74.82
-69.78	-75.59	-74.6
-69.89	-75.8	-74.87
-69.89	-75.59	-74.82
-69.95	-75.64	-74.82
-69.78	-75.59	-74.87
-69.95	-75.53	-74.82
-70.06	-75.8	-75.09
-69.95	-75.48	-74.82
-70	-75.64	-74.98
-69.89	-75.7	-74.82
-69.89	-75.64	-74.76
-70.06	-75.8	-74.98
-69.95	-75.64	-74.93
-69.95	-75.7	-74.93
-69.89	-75.86	-74.82
-69.89	-75.7	-74.76
-70.22	-75.8	-75.09
-69.73	-75.7	-74.82
-69.95	-75.8	-74.82
-70.06	-75.8	-75.09
-69.89	-75.64	-74.82
-70	-75.64	-74.98
-69.67	-75.91	-74.87
-70.06	-75.86	-75.15
-70.17	-75.8	-74.98
-70.11	-75.86	-74.98
-70.22	-75.7	-74.93
-70	-75.97	-74.93
-69.78	-75.86	-74.93
-70.11	-76.02	-74.98
-69.89	-75.86	-74.98
-70.17	-75.7	-74.82
-70.06	-75.8	-74.87
-70.11	-75.8	-74.98
-70	-75.91	-74.93
-69.89	-75.64	-74.76
-70.22	-75.97	-75.31
-70.22	-75.8	-74.87
-70.17	-75.91	-74.93
-70.28	-75.86	-75.09
-70.22	-75.86	-75.04
-70.11	-75.8	-75.2
-70	-75.8	-74.93
-70.11	-75.91	-75.15
-70.11	-75.91	-75.15
-70.17	-75.86	-75.09
-70.17	-75.97	-75.15
-70.06	-75.8	-75.15
-70.44	-75.97	-75.31
-70.22	-75.97	-75.04
-70.28	-75.86	-75.09
-70.11	-76.02	-75.09
-70.17	-75.97	-75.09
-70.28	-76.02	-75.31
-70.11	-75.91	-75.31
-70.11	-75.91	-75.04
-70.11	-76.08	-75.31
-70.28	-75.97	-75.2
-70.49	-76.08	-75.37
-70.22	-75.97	-75.31
-70.44	-75.91	-75.42
-70.33	-76.13	-75.2
-70.17	-76.13	-75.2
-70.22	-76.13	-75.31
-70.17	-76.02	-75.15
-70.49	-76.13	-75.31
-70.28	-76.02	-75.37
-70.44	-75.8	-75.2
-70.28	-76.13	-75.15
-70.33	-76.02	-74.98
-70.33	-76.13	-75.2
-70.28	-76.02	-75.31
-70.33	-76.13	-75.15
-70	-75.97	-75.31
-70.82	-75.97	-75.2
-70.33	-76.19	-75.15
-70.44	-76.13	-75.2
-70.49	-75.97	-75.37
-70.33	-76.08	-75.31
-70.22	-76.13	-75.09
-70.22	-76.08	-75.2
-70.28	-76.19	-75.2
-70.28	-76.19	-75.42
-70.17	-75.97	-75.15
-70.44	-76.02	-75.2
-70.55	-76.41	-75.15
-70.22	-76.08	-75.31
-70.49	-76.41	-75.37
-70.11	-76.13	-75.09
-70.49	-76.24	-75.2
-70.28	-76.19	-75.31
-70.28	-76.08	-75.31
-70.33	-76.24	-75.37
-70.22	-76.13	-75.42
-70.44	-76.08	-75.48
-70.28	-76.13	-75.31
-70.17	-76.02	-75.53
-70.44	-76.24	-75.48
-70.33	-76.08	-75.2
-70.71	-76.24	-75.48
-70.44	-76.35	-75.2
-70.33	-76.24	-75.48
-70.49	-76.35	-75.48
-70.49	-76.19	-75.42
-70.44	-76.02	-75.37
-70.55	-76.41	-75.42
-70.33	-76.19	-75.48
-70.66	-76.02	-75.37
-70.44	-76.35	-75.53
-70.44	-76.08	-75.31
-70.44	-76.19	-75.2
-70.44	-76.24	-75.48
-70.44	-76.24	-75.37
-70.49	-76.35	-75.48
-70.28	-76.08	-75.48
-70.49	-76.13	-75.53
-70.6	-76.41	-75.48
-70.49	-76.19	-75.48
-70.71	-75.97	-75.53
-70.49	-76.35	-75.48
-70.6	-76.08	-75.31
-70.28	-76.24	-75.42
-70.6	-76.41	-75.15
-70.49	-76.19	-75.48
-70.66	-76.19	-75.37
-70.71	-76.41	-75.59
-70.6	-76.52	-75.37
-70.6	-76.08	-75.37
-70.44	-76.41	-75.48
-70.33	-76.24	-75.37
-70.55	-76.35	-75.42
-70.66	-76.13	-75.42
-70.44	-76.35	-75.53
-70.49	-76.24	-75.37
-70.55	-76.24	-75.37
-70.49	-76.24	-75.2
-70.6	-76.08	-75.2
-70.6	-76.08	-75.2
-70.55	-76.35	-75.31
-70.33	-76.08	-75.15
-70.55	-76.08	-75.09
-70.55	-76.13	-75.09
-70.44	-76.02	-75.15
-70.6	-76.19	-75.2
-70.44	-75.91	-74.82
-70.17	-76.08	-74.55
-70.17	-76.08	-74.55
-70	-75.8	-74.33
-70.06	-75.64	-74.44
-69.78	-75.7	-74
-69.95	-75.64	-73.83
-69.95	-75.48	-73.83
-69.62	-75.37	-73.51
-69.62	-75.42	-73.78
-69.51	-75.09	-73.23
-69.4	-75.15	-73.12
-69.18	-74.82	-72.79
-68.8	-74.76	-72.63
-68.96	-74.93	-72.68
-68.91	-74.76	-72.3
-68.63	-74.87	-72.25
-68.41	-74.49	-72.03
-68.25	-74.27	-71.75
-68.31	-74.33	-71.81
-68.14	-74.11	-71.26
-68.09	-74.22	-71.21
-68.03	-73.78	-70.77
-67.87	-73.45	-70.49
-67.54	-73.78	-70.44
-67.37	-73.34	-70.06
-67.27	-73.29	-69.89
-66.94	-72.96	-69.51
-66.55	-72.68	-69.13
-66.66	-72.63	-69.02
-66.33	-72.19	-68.69
-66.12	-72.03	-68.41
-65.9	-72.03	-68.25
-65.57	-71.54	-67.65
-65.35	-71.1	-67.32
-65.13	-71.15	-67.05
-64.69	-70.77	-66.55
-64.58	-70.49	-66.33
-64.04	-70.44	-66.17
-63.65	-70	-65.68
-63.82	-69.73	-65.18
-63.16	-69.51	-64.69
-62.72	-69.24	-64.14
-62.5	-69.07	-63.98
-61.9	-68.8	-63.43
-61.57	-68.14	-62.72
-61.08	-68.14	-62.56
-60.53	-67.76	-62.17
-60.04	-67.87	-62.5
-59.49	-67.87	-62.72
-59.66	-67.92	-63.1
-59.49	-67.92	-63.32
-59.93	-68.03	-63.49
-60.31	-68.03	-63.54
-60.31	-67.98	-63.76
-60.48	-68.09	-63.82
-60.81	-68.14	-64.14
-60.86	-68.03	-64.25
-60.91	-68.14	-64.31
-61.02	-68.14	-64.53
-61.24	-68.14	-64.64
-61.24	-68.31	-64.69
-61.35	-68.14	-64.8
-61.46	-68.31	-64.91
-61.57	-68.36	-65.13
-61.68	-68.41	-65.13
-61.68	-68.41	-65.35
-61.79	-68.41	-65.4
-62.01	-68.47	-65.57
-62.01	-68.47	-65.68
-62.17	-68.47	-65.73
-62.23	-68.47	-65.79
-62.17	-68.58	-65.79
-62.45	-68.8	-65.95
-62.5	-68.8	-66.01
-62.67	-68.69	-66.17
-62.56	-68.8	-66.17
-62.67	-68.96	-66.33
-62.94	-68.85	-66.22
-62.94	-69.02	-66.39
-63.05	-68.91	-66.44
-63.05	-69.07	-66.72
-63.16	-69.07	-66.72
-63.27	-68.96	-66.88
-63.27	-69.07	-66.77
-63.27	-69.07	-66.88
-63.49	-69.18	-66.88
-63.49	-69.24	-66.88
-63.54	-69.35	-67.05
-63.6	-69.24	-67.05
-63.71	-69.24	-67.05
-63.87	-69.35	-67.21
-63.76	-69.35	-67.27
-63.98	-69.45	-67.27
-64.09	-69.35	-67.32
-64.14	-69.4	-67.43
-64.04	-69.51	-67.65
-64.2	-69.51	-67.59
-64.2	-69.51	-67.59
-64.31	-69.56	-67.65
-64.31	-69.56	-67.65
-64.53	-69.62	-67.87
-64.42	-69.62	-67.92
-64.36	-69.62	-67.92
-64.36	-69.62	-67.92
-64.58	-69.67	-67.98
-64.53	-69.67	-68.14
-64.53	-69.78	-68.09
-64.64	-69.78	-68.09
-64.75	-69.73	-68.14
-64.58	-69.89	-68.31
-64.8	-69.78	-68.31
-64.86	-69.78	-68.36
-64.86	-70.11	-68.41
-64.8	-69.95	-68.41
-64.91	-69.95	-68.47
-64.53	-70	-68.58
-65.02	-70	-68.58
-65.13	-70.22	-68.58
-65.24	-70.11	-68.58
-65.08	-70.22	-68.8
-65.24	-70.11	-68.8
-65.18	-70.17	-68.63
-65.24	-70.33	-68.85
-65.29	-70.22	-68.8
-65.29	-70.22	-68.96
-65.4	-70.22	-69.02
-65.46	-70.28	-68.85
-65.57	-70.22	-69.07
-65.4	-70.33	-69.07
-65.46	-70.33	-69.07
-65.57	-70.44	-69.13
-65.68	-70.44	-69.07
-65.57	-70.33	-69.18
-65.62	-70.49	-69.07
-65.73	-70.49	-69.18
-65.62	-70.55	-69.35
-65.62	-70.44	-69.13
-65.84	-70.55	-69.35
-65.84	-70.55	-69.56
-65.73	-70.55	-69.45
-65.79	-70.6	-69.51
-65.9	-70.6	-69.67
-65.9	-70.6	-69.45
-65.84	-70.66	-69.4
-65.95	-70.66	-69.51
-66.01	-70.71	-69.45
-65.95	-70.71	-69.56
-65.79	-70.71	-69.62
-66.01	-70.71	-69.56
-66.17	-70.71	-69.67
-65.84	-70.71	-69.73
-66.28	-70.82	-69.73
-66.12	-70.88	-69.73
-66.01	-70.82	-69.73
-66.12	-70.88	-69.56
-66.22	-71.04	-69.67
-66.12	-70.88	-69.89
-66.33	-70.99	-69.78
-66.28	-70.99	-69.95
-66.44	-70.99	-70.17
-66.28	-71.04	-70
-66.33	-71.1	-70.06
-66.28	-71.15	-70.22
-66.44	-70.88	-70.17
-66.55	-70.99	-70.11
-66.5	-70.77	-70
-66.55	-71.04	-70.28
-66.55	-71.1	-70.11
-66.66	-71.1	-70.44
-66.72	-71.26	-70.28
-66.55	-71.15	-70.28
-66.55	-71.32	-70.44
-66.55	-71.15	-70.49
-66.72	-71.04	-70.77
-66.77	-71.26	-70.44
-66.66	-71.26	-70.44
-66.66	-71.26	-70.44
-66.83	-71.26	-70.71
-66.77	-71.43	-70.55
-66.88	-71.32	-70.55
-66.77	-71.37	-70.33
-66.94	-71.32	-70.49
-66.83	-71.43	-70.66
-66.83	-71.37	-70.55
-66.94	-71.43	-70.66
-66.88	-71.54	-70.82
-66.88	-71.59	-70.77
-66.99	-71.54	-70.66
-66.99	-71.59	-70.71
-66.83	-71.7	-70.99
-67.05	-71.59	-70.71
-66.94	-71.7	-70.88
-66.99	-71.7	-70.99
-67.1	-71.75	-70.99
-67.05	-71.7	-70.99
-67.05	-71.92	-70.88
-67.05	-71.7	-70.99
-67.21	-71.75	-70.99
-67.21	-71.81	-71.15
-67.21	-71.75	-71.1
-67.1	-71.86	-71.04
-66.88	-71.86	-71.15
-67.21	-71.92	-71.1
-67.32	-71.86	-71.21
-67.21	-71.92	-71.32
-67.32	-71.86	-71.21
-67.27	-72.03	-71.26
-67.32	-72.08	-71.04
-67.37	-72.03	-71.21
-67.54	-72.08	-71.37
-67.32	-72.08	-71.37
-67.37	-72.19	-71.26
-67.43	-72.03	-71.32
-67.37	-72.19	-71.37
-67.43	-72.08	-71.37
-67.43	-72.08	-71.43
-67.32	-72.08	-71.54
-67.43	-72.03	-71.43
-67.37	-72.08	-71.43
-67.54	-72.19	-71.43
-67.43	-72.19	-71.54
-67.43	-72.19	-71.59
-67.65	-72.25	-71.43
-67.54	-72.19	-71.64
-67.65	-72.47	-71.7
-67.81	-72.25	-71.64
-67.59	-72.3	-71.64
-67.59	-72.19	-71.64
-67.65	-72.25	-71.64
-67.87	-72.3	-71.75
-67.65	-72.3	-71.64
-67.59	-72.25	-71.81
-67.76	-72.36	-71.75
-67.65	-72.3	-71.7
-67.92	-72.25	-71.81
-67.81	-72.36	-71.64
-68.03	-72.25	-71.75
-67.87	-72.3	-71.7
-67.87	-72.36	-71.81
-67.87	-72.41	-71.86
-67.81	-72.36	-71.86
-68.25	-72.41	-71.75
-67.92	-72.47	-71.86
-67.92	-72.63	-71.92
-67.98	-72.63	-71.92
-67.98	-72.63	-71.92
-67.98	-72.68	-71.86
-67.98	-72.68	-71.86
-68.14	-72.68	-72.08
-68.03	-72.74	-71.92
-68.09	-72.74	-72.08
-68.03	-72.63	-71.92
-68.03	-72.85	-72.03
-68.03	-72.79	-72.14
-67.98	-72.85	-71.86
-68.09	-72.79	-72.08
-68.09	-72.79	-72.08
-68.31	-72.85	-72.03
-68.31	-72.85	-72.03
-68.25	-72.9	-71.92
-68.14	-72.9	-72.14
-68.03	-73.01	-72.19
-68.31	-72.96	-72.14
-68.25	-72.96	-71.81
-68.25	-72.74	-72.03
-68.25	-72.79	-72.25
-68.14	-72.74	-72.08
-68.31	-72.63	-72.14
-68.14	-72.63	-72.19
-68.36	-72.36	-72.3
-68.36	-72.25	-72.19
-68.25	-72.14	-72.03
-68.47	-72.19	-72.14
-68.31	-71.81	-72.25
-68.31	-71.75	-72.14
-68.41	-71.86	-72.3
-68.25	-71.86	-72.25
-68.52	-71.81	-72.25
-68.31	-71.81	-72.19
-68.25	-71.81	-72.19
-68.36	-71.86	-72.3
-68.47	-72.03	-72.36
-68.31	-71.86	-72.3
-68.36	-72.03	-72.19
-68.36	-71.92	-72.41
-68.36	-72.14	-72.25
-68.52	-71.86	-72.3
-68.31	-72.19	-72.47
-68.41	-72.08	-72.47
-68.36	-72.3	-72.47
-68.63	-72.25	-72.3
-68.52	-72.68	-72.47
-68.63	-72.47	-72.3
-68.58	-72.74	-72.58
-68.58	-72.63	-72.63
-68.41	-72.85	-72.58
-68.47	-72.74	-72.58
-68.69	-72.96	-72.68
-68.52	-72.85	-72.63
-68.47	-73.12	-72.85
-68.52	-72.9	-72.63
-68.69	-73.12	-72.79
-68.52	-73.01	-72.68
-68.47	-73.29	-72.9
-68.47	-73.12	-72.68
-68.41	-73.23	-72.85
-68.58	-73.4	-72.74
-68.63	-73.4	-72.9
-68.52	-73.4	-72.79
-68.96	-73.72	-72.79
-68.58	-73.56	-72.68
-68.96	-73.72	-72.85
-68.63	-73.51	-72.85
-68.69	-74	-72.85
-68.58	-73.89	-72.85
-68.69	-73.83	-72.9
-68.96	-73.94	-72.9
-68.91	-73.94	-72.96
-68.8	-74	-72.9
-68.91	-73.89	-73.01
-68.85	-74.22	-72.96
-68.8	-74.27	-72.9
-68.85	-74.27	-73.01
-68.52	-74.11	-72.96
-68.91	-74.38	-73.18
-68.58	-74.27	-73.12
-68.96	-74.44	-73.29
-68.52	-74.38	-73.12
-69.02	-74.44	-73.12
-69.07	-74.49	-73.12
-68.96	-74.44	-73.18
-68.96	-74.49	-73.12
-68.85	-74.33	-73.18
-68.85	-74.55	-73.12
-69.02	-74.27	-73.12
-68.91	-74.55	-73.34
-68.91	-74.6	-73.18
-68.85	-74.49	-73.51
-69.02	-74.55	-72.96
-69.18	-74.66	-73.23
-68.85	-74.49	-73.23
-68.69	-74.6	-73.4
-68.85	-74.38	-73.18
-69.02	-74.76	-73.29
-69.13	-74.6	-73.29
-68.85	-74.76	-73.56
-69.02	-74.55	-73.23
-69.02	-74.76	-73.29
-69.07	-74.55	-73.34
-69.07	-74.76	-73.4
-68.96	-74.55	-73.34
-69.07	-74.87	-73.4
-69.18	-74.66	-73.34
-69.07	-74.93	-73.45
-69.07	-74.6	-73.34
-69.07	-74.98	-73.4
-69.13	-74.76	-73.29
-68.96	-74.87	-73.51
-69.07	-74.66	-73.34
-69.13	-74.82	-73.45
-69.02	-74.82	-73.45
-69.24	-74.98	-73.4
-69.13	-74.82	-73.45
-69.02	-74.82	-73.4
-69.13	-74.93	-73.51
-69.07	-74.82	-73.34
-69.18	-74.82	-73.51
-69.02	-74.76	-73.51
-69.18	-74.66	-73.4
-69.07	-74.87	-73.56
-69.18	-74.76	-73.45
-69.35	-74.55	-73.72
-69.13	-74.6	-73.56
-69.24	-74.98	-73.78
-69.02	-74.82	-73.56
-69.18	-74.93	-73.67
-69.18	-74.93	-73.51
-69.35	-74.82	-73.51
-69.18	-74.98	-73.78
-69.4	-74.82	-73.67
-69.24	-74.82	-73.72
-69.35	-74.93	-73.72
-69.24	-74.82	-73.72
-69.13	-74.87	-73.72
-69.18	-75.04	-73.78
-75.04	-73.78
-69.18	-74.93	-73.67
-69.35	-74.93	-73.72
-69.18	-75.09	-73.67
-69.35	-74.76	-73.56
-69.24	-74.49	-73.83
-69.13	-74.38	-73.72
-69.24	-74.22	-73.78
-69.35	-74.11	-73.67
-69.35	-73.94	-73.89
-69.4	-73.89	-73.83
-69.24	-73.78	-73.83
-69.45	-73.72	-73.78
-69.4	-73.78	-73.94
-69.35	-73.72	-73.56
-69.56	-73.72	-73.89
-69.4	-73.34	-73.78
-69.45	-73.56	-73.83
-69.45	-73.83	-73.83
-69.24	-73.67	-73.72
-69.51	-74	-73.94
-69.24	-73.89	-73.89
-69.51	-74	-73.83
-69.24	-74.11	-73.67
-69.51	-74.11	-73.78
-69.35	-74.27	-74
-69.45	-74.33	-73.94
-69.35	-74.55	-73.94
-69.56	-74.44	-73.94
-69.4	-74.6	-73.83
-69.62	-74.6	-74
-69.4	-74.76	-73.83
-69.4	-74.93	-73.83
-69.56	-74.87	-73.94
-69.51	-74.82	-73.89
-69.45	-75.04	-74.05
-69.67	-74.93	-73.83
-69.45	-75.15	-74
-69.56	-74.98	-74.05
-69.51	-75.15	-73.83
-69.56	-75.09	-73.94
-69.51	-75.15	-74.05
-69.45	-75.2	-73.83
-69.4	-75.31	-74.22
-69.51	-75.09	-74
-69.45	-75.31	-74
-69.51	-75.31	-73.78
-69.56	-75.48	-74.22
-69.51	-75.53	-74
-69.62	-75.64	-74.11
-69.51	-75.42	-73.94
-69.56	-75.64	-74.11
-69.56	-75.53	-73.94
-69.73	-75.59	-73.83
